heure,timestamp,ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),roll(deg),pitch(deg),yaw(deg)
14:19:37.775,411.400091,-0.0986,-0.2534,0.9277,-2.6245,-7.0801,-11.5967,-2.3346,-0.1154,-30.7288
14:19:37.875,411.499988,-0.1753,-0.3828,1.0293,14.5264,-2.1973,-22.5220,-3.4607,-0.1978,-32.5525
14:19:37.975,411.599962,-0.1597,-0.5562,1.3296,-3.5400,3.2959,-42.7856,-4.2023,-0.0549,-34.8322
14:19:38.075,411.699910,-0.0986,-0.4888,1.0693,-3.4790,7.1411,-15.8691,-4.7461,0.1538,-37.4194
14:19:38.175,411.799908,-0.1353,-0.3760,0.8779,14.4043,-1.1597,-11.7798,-5.2295,0.0275,-39.7540
14:19:38.275,411.899849,-0.0889,-0.4180,1.0464,1.5259,-4.0894,-29.7852,-6.1633,0.1263,-41.3251
14:19:38.375,411.999802,-0.0830,-0.4634,0.8584,13.8550,0.3052,-15.9912,-6.7950,0.4120,-43.0884
14:19:38.475,412.099974,-0.2651,-0.3433,0.7119,43.6401,2.3193,-27.5269,-7.8058,0.1208,-45.0769
14:19:38.575,412.200054,-0.0308,-0.5752,0.8936,8.7280,-29.4189,-29.6631,-8.5529,0.8405,-46.4557
14:19:38.675,412.299721,0.1333,-0.3730,0.6909,21.1792,-10.4370,-15.1978,-8.6133,-0.0879,-49.3451
14:19:38.775,412.399708,-0.2207,-0.3853,0.7925,32.9590,-5.1270,-37.1704,-10.2008,-0.2472,-50.1251
14:19:38.875,412.499694,0.0591,-0.5562,1.0859,0.7935,-13.3057,-11.8408,-10.4370,-0.4724,-51.7511
14:19:38.975,412.599675,0.0347,-0.2368,1.0225,-24.8413,-11.9019,-2.5635,-10.2063,-1.0986,-53.2452
14:19:39.075,412.699596,0.0410,-0.2651,0.9443,-8.1787,-14.5874,-15.3809,-10.4480,-1.5875,-54.7064
14:19:39.175,412.799566,0.1362,-0.2983,1.1606,-11.7798,-11.7798,-23.0713,-11.2610,-2.0215,-56.2061
14:19:39.275,412.899503,-0.0684,-0.3647,0.9565,0.4883,-10.4370,-11.3525,-11.6785,-2.3181,-57.7332
14:19:39.375,412.999449,-0.0205,-0.0967,0.8652,-2.9907,-9.9487,17.6392,-12.0410,-2.8070,-59.1229
14:19:39.475,413.099497,-0.1519,-0.3057,0.9736,11.5967,-1.4038,-24.6582,-12.3102,-2.9938,-60.1721
14:19:39.575,413.199418,0.0825,-0.4478,1.0977,-11.7188,-0.4272,-30.5176,-12.8320,-3.0817,-62.4683
14:19:39.675,413.299359,0.1187,-0.4805,0.9209,-22.2168,-11.8408,-21.2402,-12.7606,-3.6530,-65.2533
14:19:39.775,413.399306,-0.0054,-0.3501,0.8721,-3.7842,-6.3477,-16.1743,-13.0298,-4.1034,-68.6865
14:19:39.875,413.499280,0.0859,-0.5186,1.1133,-10.3760,-11.2305,-28.5034,-13.5352,-4.8560,-71.0760
14:19:39.975,413.599258,0.1807,-0.6729,1.2354,-6.6528,-0.1221,-32.8979,-13.9087,-5.0537,-73.2294
14:19:40.075,413.699217,-0.1167,-0.4131,1.0342,-1.0376,6.9580,-14.6484,-14.2328,-5.8063,-75.7837
14:19:40.175,413.799181,-0.3008,-0.5103,1.3262,16.3574,-3.4180,-23.0103,-14.5844,-6.5973,-77.2668
14:19:40.275,413.899146,0.0986,-0.5815,1.1226,8.6670,33.6914,-10.9863,-15.1831,-6.4160,-77.4756
14:19:40.375,413.999115,-0.0908,-0.7964,1.3555,-5.3101,-14.2822,-80.8105,-14.4525,-7.8662,-82.0569
14:19:40.474,414.099107,-0.0742,-0.6816,1.1924,2.5024,2.3193,-24.0479,-14.5569,-8.0585,-85.4956
14:19:40.574,414.199074,-0.3999,-0.4214,1.1470,17.5781,-2.0142,-29.6021,-14.5953,-8.9978,-88.3246
14:19:40.674,414.299025,0.0190,-0.6484,1.0640,15.2588,-16.1133,-24.8413,-14.4250,-8.8934,-89.7034
14:19:40.774,414.398981,-0.1143,-0.5239,1.0835,14.1602,-9.7046,-23.3765,-14.3646,-9.1681,-91.5820
14:19:40.874,414.498949,-0.3232,-0.4722,1.1831,21.6675,-8.1787,-39.5508,-14.4800,-10.5359,-94.6637
14:19:40.974,414.598941,-0.1045,-0.5815,1.1445,13.4277,-10.8643,-40.1611,-15.1117,-11.1346,-96.7950
14:19:41.074,414.698945,0.1538,-0.8481,1.2495,13.7329,-6.4697,-41.1987,-14.6777,-11.4258,-99.4263
14:19:41.174,414.798941,-0.3101,-0.2559,0.9067,-0.6104,-2.6245,-52.4902,-14.8810,-13.3923,-104.6942
14:19:41.274,414.898882,0.0107,-1.0264,1.2319,-10.2539,-27.7710,-62.6221,-13.3594,-14.7107,-108.7317
14:19:41.374,414.998853,-0.0420,-0.6792,0.4312,-9.8877,2.2583,41.0767,-14.1779,-15.4303,-113.2581
14:19:41.474,415.098867,-0.4072,-0.5220,0.9155,-38.3301,-54.6265,-60.7300,-12.6343,-18.0560,-118.3173
14:19:41.574,415.198856,0.3613,-0.7686,1.3799,4.4556,-25.1465,-30.7007,-13.3319,-18.2758,-121.4319
14:19:41.674,415.298795,0.0308,-0.6592,0.6538,0.0000,-5.4321,12.6343,-14.3701,-18.9569,-123.5742
14:19:41.774,415.398743,-0.2012,-0.3267,1.2358,5.7983,-21.5454,-42.1753,-14.5074,-19.4403,-125.3815
14:19:41.874,415.498744,0.0283,-0.4502,1.2847,11.8408,-0.6714,8.8501,-15.3754,-18.7152,-124.7278
14:19:41.974,415.598728,0.1592,-0.5200,1.3774,-23.4375,4.6997,-41.7480,-15.6445,-19.2096,-125.5353
14:19:42.074,415.698675,0.1987,-0.6553,1.3799,-39.1235,-5.1880,-59.9365,-15.3699,-20.5554,-128.6664
14:19:42.174,415.798643,0.3003,-0.8179,1.0469,-37.5977,7.9956,-47.8516,-14.3921,-22.1539,-133.4399
14:19:42.274,415.898595,0.2388,-0.4751,0.7520,-57.8613,-20.9961,-24.1089,-13.1506,-23.9392,-139.9713
14:19:42.374,415.998565,0.3076,-0.7729,0.9258,-31.2500,-21.4844,-42.9688,-11.2885,-24.2908,-145.2502
14:19:42.474,416.098593,-0.0415,-0.7549,0.8979,-7.6294,-16.6016,-54.8096,-9.9701,-25.7739,-151.9244
14:19:42.574,416.198582,0.2505,-1.2822,1.5024,23.6816,-22.0947,-78.7354,-9.3768,-26.6364,-157.0276
14:19:42.674,416.298549,-0.0073,-1.0713,1.3560,15.6250,29.8462,-39.1235,-10.5084,-27.2021,-160.8014
14:19:42.774,416.398462,0.4590,-0.8135,1.3931,-29.6021,-11.6577,-37.3535,-11.8323,-27.1307,-161.4276
14:19:42.874,416.498415,-0.0659,-0.8647,1.8066,10.8643,59.6313,-8.7280,-11.9366,-25.5267,-162.5867
14:19:42.974,416.598390,0.0581,-0.1265,0.8765,-15.5029,-12.0239,-8.9111,-13.4308,-25.7739,-162.6746
14:19:43.074,416.698356,0.0356,-0.3838,1.4292,10.5591,10.3149,-27.1606,-13.6066,-24.4006,-161.9220
14:19:43.174,416.798343,0.2158,-0.3701,0.7764,-6.4697,-3.9062,19.7754,-14.3372,-24.0930,-161.7572
14:19:43.274,416.898293,-0.0049,-0.0679,0.9009,-4.4556,-22.1558,-10.4980,-14.3152,-24.2798,-163.2074
14:19:43.374,416.998265,0.1846,-0.1982,1.1675,-9.6436,-27.8320,-3.4790,-14.4690,-23.7689,-163.7183
14:19:43.474,417.098294,0.2749,-0.2744,1.1831,-15.1978,17.5781,-21.3623,-14.7107,-24.5050,-164.8993
14:19:43.574,417.198207,0.3174,-0.1924,0.8828,-25.8179,2.6855,-43.8232,-14.3701,-24.8291,-167.1790
14:19:43.674,417.298148,0.1611,-0.1577,0.9131,-31.8604,-9.0942,-0.3662,-12.8101,-23.9722,-169.0466
14:19:43.774,417.398174,0.3760,-0.1475,0.8330,-3.9673,-7.5073,-9.0942,-12.7002,-22.3792,-171.2659
14:19:43.874,417.498153,0.1533,-0.2534,1.0415,-32.6538,-26.4282,-11.2915,-12.1399,-20.7147,-171.7877
14:19:43.973,417.598025,0.1636,0.0459,0.6938,10.6812,-18.0054,-0.6714,-11.2939,-21.6980,-174.8529
14:19:44.073,417.697994,0.2324,0.1641,1.0884,-12.7563,-29.9072,-33.2642,-11.8103,-18.8690,-176.6766
14:19:44.173,417.797983,-0.0635,0.2437,0.8364,9.6436,5.1880,12.6343,-10.1953,-17.8638,-177.9126
14:19:44.273,417.897968,0.1152,0.2236,1.2397,10.8643,3.1128,25.6348,-9.8877,-15.1007,-175.3033
14:19:44.373,417.997896,-0.1147,0.3110,1.2178,-16.2964,35.0342,-28.6255,-8.0640,-14.3427,-175.3638
14:19:44.473,418.097974,0.3804,0.3179,1.3008,4.4556,35.0952,11.2305,-7.0312,-12.7057,-173.4961
14:19:44.573,418.197839,-0.3286,0.2505,1.1797,-4.1504,54.9927,-20.7520,-5.5316,-12.2058,-174.7430
14:19:44.673,418.297819,0.2993,0.4194,1.1724,-18.4937,39.4287,17.0898,-5.8832,-10.1624,-172.0953
14:19:44.773,418.397745,0.0454,0.3491,0.4189,18.0664,-20.3857,35.5835,-2.4939,-11.2720,-171.7493
14:19:44.873,418.497707,-0.2563,0.1089,0.8374,-8.3618,3.8452,-55.1147,-1.4996,-8.6572,-172.3920
14:19:44.973,418.597688,0.4829,0.2563,1.2500,42.3584,68.2373,3.6621,-1.0327,-6.6852,-171.3153
14:19:45.073,418.697649,-0.4468,0.2734,0.8853,-2.8076,-13.7939,-3.1738,0.1703,-7.6849,-171.9196
14:19:45.173,418.797584,-0.0532,0.1099,0.6157,-22.5220,-10.4370,-28.6865,2.4994,-6.9928,-170.2167
14:19:45.273,418.897570,0.3682,0.3057,0.9229,4.2725,10.3149,36.9263,2.8235,-6.4050,-169.5026
14:19:45.373,418.997511,-0.2505,0.3101,1.1733,23.8037,0.3052,12.9395,2.6477,-5.1361,-169.5740
14:19:45.473,419.097544,-0.2402,0.1172,0.9897,-10.4370,9.9487,-26.8555,3.4497,-4.1693,-168.0469
14:19:45.573,419.197448,0.1338,0.3838,1.1738,2.6855,11.7188,22.7661,4.0594,-3.9825,-166.3495
14:19:45.673,419.297434,-0.0532,0.1753,0.9775,-4.0894,1.7090,11.5967,3.9606,-4.3835,-165.6683
14:19:45.773,419.397363,-0.0039,0.1533,1.1401,-13.3057,-5.7983,-0.4272,4.4110,-4.9493,-163.8281
14:19:45.873,419.497327,0.0718,0.1807,1.0039,-6.8970,16.1743,10.8032,5.0153,-5.3284,-162.9163
14:19:45.973,419.597319,0.2158,0.0386,1.0103,1.2207,8.9722,-10.5591,4.4165,-5.8997,-163.0920
14:19:46.073,419.697232,-0.0479,0.1846,1.1040,-1.4648,12.0850,-0.1221,4.5593,-5.0043,-163.3722
14:19:46.173,419.797190,-0.0024,0.0234,0.9121,-6.9580,-0.2441,-4.4556,4.4824,-4.8285,-163.1030
14:19:46.273,419.897144,0.0820,0.1372,1.1099,21.3013,-15.1978,-6.5308,5.0153,-4.5538,-162.9437
14:19:46.373,419.997129,-0.0229,0.0459,0.9961,9.7656,2.0752,-0.7324,4.8669,-4.4769,-162.8613
14:19:46.472,420.097111,0.0991,0.1016,0.9341,7.6294,4.7607,-12.4512,5.3833,-4.9658,-163.3832
14:19:46.572,420.197093,0.1089,0.1553,1.2485,1.3428,5.0659,3.9062,4.7736,-4.1583,-162.9327
14:19:46.672,420.297078,-0.0244,0.0630,0.7837,-8.6060,-3.9062,1.5869,5.5151,-4.7516,-163.8062
14:19:46.772,420.397050,0.1719,0.1704,1.0103,-7.4463,-9.6436,-6.7139,5.3888,-4.4714,-163.3942
14:19:46.872,420.497011,-0.0083,0.1821,1.1934,1.5869,-2.1362,12.9395,5.2570,-3.7683,-162.9163
14:19:46.972,420.596937,-0.0200,0.1328,1.0073,-7.6294,32.2266,-21.9727,5.1581,-4.1968,-162.8229
14:19:47.072,420.696889,0.5469,0.0449,1.2646,20.5078,13.7329,-8.6060,5.0922,-3.8727,-161.8781
14:19:47.172,420.796841,-0.1592,0.1421,0.9580,-5.6152,26.0620,31.0669,4.8560,-4.1803,-163.0811
14:19:47.272,420.896799,-0.1602,0.0176,0.8584,-24.3530,-14.4043,-17.2729,5.6909,-4.3011,-162.4054
14:19:47.372,420.996745,0.4854,0.0249,1.4668,-1.4038,17.0288,-6.1035,5.1361,-3.4991,-161.8506
14:19:47.472,421.096778,-0.0371,0.0596,0.9429,-13.7329,40.4663,1.6479,4.0924,-3.9990,-160.3345
14:19:47.572,421.196718,-0.0801,0.1621,0.8394,-15.1978,2.5024,7.3853,4.4220,-3.1036,-160.6531
14:19:47.672,421.296664,0.1777,0.0591,1.1123,2.5635,-12.5122,-2.9297,3.7189,-2.0380,-159.4940
14:19:47.772,421.396606,0.1230,0.1323,0.9731,-9.9487,6.2866,13.7939,3.2959,-3.0157,-160.0708
14:19:47.872,421.496558,-0.0508,0.0596,0.9790,-1.6479,-6.0425,-2.7466,3.1805,-2.8784,-160.0269
14:19:47.972,421.596560,0.2056,0.0137,1.0601,-0.4272,-0.3662,2.6245,2.7521,-3.1641,-159.8950
14:19:48.072,421.696487,-0.0493,0.0142,1.0269,-17.0898,-1.7700,-1.1597,2.6202,-3.2025,-160.6311
14:19:48.172,421.796469,-0.0713,0.0972,0.9390,1.8921,-0.6714,1.8311,2.5928,-2.3566,-160.4059
14:19:48.272,421.896423,0.2646,-0.0063,1.2256,-3.1128,-2.7466,-9.3384,2.0709,-2.1259,-160.0159
14:19:48.372,421.996376,0.0225,-0.0034,0.9258,-11.2915,5.9204,6.7139,2.1973,-2.3730,-160.9277
14:19:48.472,422.096421,0.0615,-0.0537,1.1694,-2.9297,-5.6152,-13.0005,1.7798,-2.5873,-160.5487
14:19:48.572,422.196376,-0.3008,-0.0454,0.7827,9.4604,5.7983,2.1362,2.4609,-2.3456,-161.5649
14:19:48.672,422.296313,-0.3672,-0.0132,1.0645,18.3105,22.3389,-15.6250,1.8787,-0.5219,-162.5922
14:19:48.772,422.396370,-0.3550,-0.0273,0.8462,-14.4043,-3.9673,-0.9155,2.4609,1.2195,-162.5262
14:19:48.872,422.496333,-0.5801,0.1343,1.0269,-7.2632,0.9155,16.8457,2.4994,1.6754,-163.0261
14:19:48.972,422.596264,-0.2407,0.0034,0.9561,11.4746,1.3428,1.6479,2.2852,1.6095,-162.3615
14:19:49.072,422.696267,-0.0415,-0.0469,0.9878,-1.0376,4.8218,-10.1929,1.8842,2.0050,-162.6416
14:19:49.172,422.796209,-0.2412,0.0703,0.9590,-7.2632,3.3569,6.8970,2.0599,3.3179,-163.4875
14:19:49.272,422.896187,-0.5537,0.0371,0.9014,13.5498,8.9722,-16.4795,1.9171,3.9441,-164.0973
14:19:49.372,422.996158,-0.0698,-0.0684,1.1245,-5.7983,18.6768,-14.4043,1.6095,4.4000,-163.9215
14:19:49.472,423.096213,-0.2153,-0.0166,1.0986,-7.2021,9.1553,-2.6855,1.3129,6.2457,-164.6301
14:19:49.571,423.196172,-0.4590,-0.0283,0.8540,4.3945,7.7515,4.8828,1.7853,6.7786,-165.0366
14:19:49.671,423.296144,-0.4731,-0.0425,1.0146,16.3574,3.2349,-13.5498,1.3843,7.3169,-165.2234
14:19:49.771,423.396179,-0.0708,-0.0615,1.1855,-10.4370,-6.3477,-2.1973,0.8679,7.0972,-165.1630
14:19:49.871,423.496151,0.1021,-0.0049,0.9380,-27.8320,-23.1934,13.4277,0.7031,7.5861,-165.5530
14:19:49.971,423.596116,-0.4321,-0.0405,0.9092,-17.7612,7.3853,4.0894,0.8734,8.1793,-166.8054
14:19:50.071,423.695967,-0.2896,-0.1548,0.9673,29.9072,-2.9297,-20.2637,-0.1648,8.4595,-168.2336
14:19:50.171,423.795930,-0.0029,-0.2812,0.9429,-13.9160,-25.8789,-13.6719,-0.7361,8.6133,-169.2828
14:19:50.271,423.895877,-0.4150,-0.1079,1.2466,-17.2119,5.1880,-6.5918,-0.5438,9.4263,-170.3485
14:19:50.371,423.995867,-0.3750,-0.2500,1.0342,33.8135,20.4468,-17.8223,-1.3733,9.5856,-171.3593
14:19:50.471,424.095917,0.0176,-0.2568,1.1631,0.6104,-4.2725,-22.5220,-2.4609,9.5471,-173.0621
14:19:50.571,424.195865,-0.1304,-0.3423,1.2119,-30.3955,15.0146,-19.8364,-3.1641,8.8330,-174.8804
14:19:50.671,424.295814,-0.1255,-0.3438,1.0488,8.5449,-0.9155,-21.0571,-3.6035,8.7836,-176.9348
14:19:50.771,424.395776,-0.1680,-0.4829,1.0010,7.2021,0.7324,-28.9307,-4.6637,7.9156,179.4342
14:19:50.871,424.495764,-0.1587,-0.4785,1.0073,1.8311,-3.3569,-30.0903,-5.7129,7.4762,176.6052
14:19:50.971,424.595740,-0.1245,-0.5483,1.0669,9.8877,1.3428,-37.3535,-6.4325,7.6794,173.2819
14:19:51.071,424.695707,-0.2866,-0.5542,1.3198,20.5078,-7.6294,-42.9077,-7.2784,6.3885,169.5245
14:19:51.171,424.795692,-0.1870,-0.2954,0.7866,-17.1509,25.1465,9.8877,-8.4595,5.8063,167.6459
14:19:51.271,424.895638,0.1367,-0.6099,0.8379,-8.8501,-43.3350,-42.0532,-7.5037,7.2400,164.4983
14:19:51.371,424.995871,-0.8682,-0.2422,1.0156,53.1006,3.7842,-11.7798,-8.1519,5.2899,160.2026
14:19:51.471,425.095688,-0.0669,-0.2378,0.7842,6.8970,3.6621,-43.0908,-10.5414,5.1581,158.2416
14:19:51.571,425.195600,-0.1011,-0.2954,1.0737,12.6953,29.7852,-15.5640,-11.0797,4.6033,156.2366
14:19:51.671,425.295538,0.0669,-0.2148,0.8838,-36.8042,-20.5078,-19.8975,-11.7499,4.2517,155.1874
14:19:51.771,425.395494,-0.1079,-0.5913,1.2773,-9.0942,-22.5220,-50.2319,-11.5356,2.7631,151.6003
14:19:51.871,425.495541,-0.1265,-0.5649,1.1533,15.0757,-1.9531,-43.7622,-12.5189,0.9009,146.6730
14:19:51.971,425.595466,-0.0713,-0.8916,1.4268,23.3765,-1.7700,-91.0034,-12.6508,-1.0107,140.7733
14:19:52.071,425.695421,-0.1514,-0.6685,1.0249,-2.5024,5.4321,-41.6260,-13.1506,-2.4774,135.7196
14:19:52.171,425.795379,0.0229,-0.8267,1.0498,16.2354,-12.0239,-75.1343,-12.3651,-3.2410,129.9792
14:19:52.271,425.895334,-0.4004,-0.7222,1.1392,17.2729,9.5215,-38.6963,-12.9199,-4.8889,125.1233
14:19:52.371,425.995306,0.1343,-0.7456,1.1113,-2.0752,-26.3062,-63.9648,-12.4969,-6.0699,120.1630
14:19:52.471,426.095273,-0.0166,-0.9897,1.2451,20.8740,-0.3052,-54.4434,-12.2662,-7.9211,115.1147
14:19:52.571,426.195274,-0.4058,-0.0737,0.9805,-8.9111,-4.5776,-12.4512,-13.3594,-9.7064,111.3245
14:19:52.671,426.295234,0.3687,-0.4751,1.0474,5.8594,-15.8691,-12.0850,-12.6672,-7.8333,110.7971
14:19:52.771,426.395192,-0.3452,0.1333,0.7705,24.9023,18.3105,-9.4604,-13.6560,-9.2615,108.9789
14:19:52.871,426.495163,-0.0464,-0.6362,1.0029,-1.3428,-32.3486,-57.8003,-12.1069,-7.6355,106.3147
14:19:52.971,426.595141,-0.1440,-0.3818,0.6768,9.4604,-27.0386,-48.4009,-11.4258,-10.3986,101.1676
14:19:53.070,426.695095,-0.2598,-0.6519,1.1675,20.3857,-19.8364,-58.8989,-9.5691,-9.6570,95.3064
14:19:53.170,426.795082,-0.2803,-0.4824,0.9546,9.9487,-13.2446,-48.2788,-10.6183,-11.9147,91.3019
14:19:53.270,426.895035,-0.0278,-0.7539,1.2393,2.9907,-20.1416,-57.3120,-8.5199,-11.7773,86.1823
14:19:53.370,426.995049,-0.1089,-0.0845,0.8599,-3.9062,-6.2866,-17.2119,-9.4482,-13.2770,83.3423
14:19:53.470,427.095065,0.0342,-0.2939,1.0249,-22.3389,-17.4561,-34.2407,-8.9703,-12.6508,81.0626
14:19:53.570,427.195031,0.0000,-0.2129,0.8789,-12.0850,-9.3384,-21.0571,-8.7341,-12.7167,78.5742
14:19:53.670,427.294999,-0.1572,-0.3433,1.1909,9.8877,-10.5591,-49.4385,-7.8552,-13.3319,74.8444
14:19:53.770,427.394963,0.1416,-0.5908,1.3955,14.7095,2.0142,-49.4385,-8.1848,-13.3649,71.4276
14:19:53.870,427.495090,-0.0371,-0.4912,0.9531,-7.5684,-5.3711,-39.3066,-7.6135,-14.4525,67.4890
14:19:53.970,427.594945,-0.0684,-0.3203,1.2124,13.6719,-9.3384,-49.7437,-6.5973,-14.2548,64.0338
14:19:54.070,427.694899,0.0010,-0.3115,1.2954,8.7280,7.2632,-31.3721,-7.2455,-14.8041,61.4191
14:19:54.170,427.794877,0.0317,-0.2104,0.9951,-6.8970,-8.4229,-18.7988,-6.9763,-14.8865,59.4250
14:19:54.270,427.894814,-0.0972,-0.0366,1.1631,8.6060,3.1738,-34.0576,-6.7126,-13.8318,57.1179
14:19:54.370,427.994809,0.1143,-0.2788,0.9761,-2.8076,-21.6675,-34.4849,-6.2622,-15.1392,55.3986
14:19:54.470,428.094755,-0.0811,-0.3071,1.4351,29.7241,29.2358,-32.2876,-5.2570,-13.6230,52.4707
14:19:54.570,428.194749,0.1992,-0.3164,0.9995,-26.0620,-22.2778,-52.5513,-6.3611,-14.6887,50.6305
14:19:54.670,428.294658,-0.0171,-0.2651,1.2402,-11.2305,-4.3945,-25.4517,-4.7571,-13.3649,48.4717
14:19:54.770,428.394634,-0.0703,-0.1494,1.1001,14.5264,-13.9771,-24.9634,-4.6582,-14.0900,46.0876
14:19:54.870,428.494580,0.0591,-0.3071,1.0508,-13.2446,-69.8242,-28.9307,-5.4822,-17.9572,43.9398
14:19:54.970,428.594552,0.3018,-0.2104,1.0581,-7.6904,17.8223,-17.8833,-6.4709,-19.1711,41.6876
14:19:55.070,428.694476,0.0669,-0.1401,0.9688,-2.6245,-52.3071,-22.7661,-5.8612,-20.9015,39.2926
14:19:55.170,428.794396,-0.0640,-0.4014,1.3076,-8.3618,75.9888,-35.7666,-6.9598,-20.9235,37.6337
14:19:55.270,428.894367,0.3330,-0.1299,0.7739,-20.6909,-43.3350,-29.3579,-7.9211,-21.9727,36.7053
14:19:55.370,428.994306,0.0571,-0.2583,1.2803,1.4038,23.6206,-18.4937,-7.3114,-20.7697,34.8761
14:19:55.470,429.094265,0.2939,-0.1479,0.7222,11.4746,-7.0801,-15.0146,-7.2290,-20.8630,33.3105
14:19:55.570,429.194257,0.0195,-0.3027,1.1484,10.1929,22.8271,-7.6904,-6.2842,-17.0837,32.8876
14:19:55.670,429.294161,0.2705,-0.1123,1.1987,-8.4839,25.4517,1.2817,-6.2512,-16.5948,32.2009
14:19:55.770,429.394117,0.1519,0.0229,0.8555,-20.2026,0.1221,-12.2070,-5.7019,-15.4633,30.3992
14:19:55.869,429.494073,0.0850,0.0908,1.1763,-9.2773,10.8643,-1.4038,-5.6140,-14.1779,30.2728
14:19:55.969,429.594080,0.1685,0.0220,0.8433,2.6855,-9.7046,-4.5776,-5.6195,-14.1284,30.1190
14:19:56.069,429.694008,0.0503,0.1313,1.1094,-4.8828,4.3335,4.3335,-5.0372,-12.7222,29.8224
14:19:56.169,429.793939,0.0957,-0.0112,0.9619,2.8687,-17.0288,4.0283,-5.2570,-13.0463,30.4651
14:19:56.269,429.893937,-0.0557,0.1226,0.9976,4.3945,3.2349,-7.9346,-4.4714,-11.5411,29.5587
14:19:56.369,429.993880,0.2124,0.0522,0.8413,-2.9297,-22.8882,4.5166,-4.6033,-11.5741,29.8114
14:19:56.469,430.093908,0.0933,0.1831,0.8716,-24.1089,-30.6396,26.6724,-3.9001,-10.7391,29.5312
14:19:56.569,430.193868,-0.0234,0.0449,1.0396,2.8687,-10.3760,11.2915,-3.9825,-10.4480,30.8990
14:19:56.669,430.293782,-0.0244,-0.0044,0.9688,7.9956,-6.3477,-12.5122,-3.7354,-10.3601,30.7727
14:19:56.769,430.393719,0.0449,0.0293,0.9678,2.3193,2.8076,-2.9297,-3.5706,-9.7284,30.5750
14:19:56.869,430.493670,0.1064,0.1128,0.9473,1.4038,-0.2441,29.6631,-3.1696,-9.6405,30.9705
14:19:56.969,430.593676,0.0059,0.0049,1.0171,-0.3052,-0.0610,-0.4883,-2.8070,-8.9154,32.2394
14:19:57.069,430.693599,0.1763,0.1313,1.1094,-1.8921,20.8740,-2.1362,-2.7081,-8.7067,32.3328
14:19:57.169,430.793554,0.1445,0.2378,0.9360,-11.9019,16.4795,21.7285,-2.2742,-7.7783,34.3378
14:19:57.269,430.893519,0.0405,0.1113,0.6177,1.2817,-37.1094,12.2681,-2.0709,-6.7126,35.7385
14:19:57.369,430.993496,-0.1880,0.1807,0.9521,-2.0142,-8.9111,47.5464,-1.1975,-5.5151,35.6287
14:19:57.469,431.093466,-0.0039,0.1719,1.3237,28.5645,-18.0054,10.9863,-1.7084,-4.8779,37.2876
14:19:57.569,431.193484,0.3877,0.1255,1.1543,-9.4604,58.7769,7.0801,-1.6534,-4.8944,38.6884
14:19:57.669,431.293388,-0.2310,0.2168,0.8701,-12.9395,6.1035,5.1880,-0.6812,-4.6252,39.1992
14:19:57.769,431.393359,0.0376,0.0405,1.0542,9.2163,-31.8604,-13.1226,-0.5109,-3.5541,40.2484
14:19:57.869,431.493326,0.1953,0.2358,1.1978,-23.8647,19.4702,16.2964,0.0000,-3.2190,39.5453
14:19:57.969,431.593302,0.0293,0.3857,0.8037,11.7798,-29.9683,11.3525,0.1593,-3.7408,41.0724
14:19:58.069,431.693250,-0.3140,0.3862,1.0513,-26.3062,13.9160,15.5029,0.4614,-2.1588,42.2644
14:19:58.169,431.793204,0.3604,0.0376,1.3418,20.5688,3.4180,-0.0610,0.9778,-2.3346,46.3348
14:19:58.269,431.893155,-0.1890,0.4199,0.6880,-14.7705,28.9307,33.3862,2.8015,-1.2469,46.8457
14:19:58.369,431.993122,-0.3306,0.4111,0.8135,9.2163,-25.2075,-9.3384,5.1031,-2.1533,48.9661
14:19:58.468,432.093098,0.2051,0.5991,1.2305,7.7515,-5.6763,42.7246,4.6802,0.1593,50.6525
14:19:58.568,432.193138,-0.5195,0.4482,1.3311,-10.1318,37.9639,6.1646,6.4105,-0.7141,51.8939
14:19:58.668,432.293029,-0.1353,0.7632,1.4702,21.4844,18.3716,21.8506,5.8667,0.5109,55.3052
14:19:58.768,432.393012,-0.4175,0.7617,0.8887,-14.4043,27.8320,43.2739,8.3551,-0.1978,56.2610
14:19:58.868,432.492919,0.0469,0.7734,1.1860,-18.1885,-3.1128,22.0337,7.4872,1.3184,61.0455
14:19:58.968,432.592921,-0.2456,0.9360,0.4995,-12.5732,8.6670,51.6968,10.3876,0.2582,62.9572
14:19:59.068,432.692885,0.1113,0.4126,1.0186,-4.1504,-7.9346,34.7290,9.9646,1.4282,68.7744
14:19:59.168,432.792836,-0.2441,0.7549,0.5928,-27.9541,1.7090,33.3862,11.9861,0.6812,69.9280
14:19:59.268,432.892817,-0.3115,0.2026,1.1152,25.2686,-31.0059,9.1553,12.7057,1.1481,73.8171
14:19:59.368,432.992774,-0.1982,0.6968,0.9541,-19.1650,12.2681,23.1934,13.4857,1.4612,75.3003
14:19:59.468,433.092761,-0.2124,0.5186,1.0322,-5.7983,16.1743,27.2827,14.4965,1.5546,77.7557
14:19:59.568,433.192750,-0.4995,0.8262,1.2764,0.0000,25.8789,19.4092,14.8151,1.8018,80.3979
14:19:59.668,433.292681,0.0596,0.8130,1.0200,-3.2959,23.9868,70.8618,14.8151,1.6699,84.7705
14:19:59.768,433.392596,-0.3042,0.8174,0.8604,6.7139,0.0000,27.7100,15.8643,0.9613,88.1268
